node_id,word,y_ldt_z,y_ldt_raw_zscore,y_ldt_rt_ms,ldt_accuracy,ldt_obs,ldt_sd,y_naming_z,y_naming_raw_zscore,y_naming_rt_ms,naming_accuracy,naming_obs,length,z_length,log_freq_hal,z_log_freq_hal,lgsubtlwf,z_lgsubtlwf,ortho_n,z_ortho_n,old,z_old,nphon,z_nphon,nsyll,z_nsyll,nmorph,z_nmorph,age_of_acquisition,z_age_of_acquisition,emotional_valence,z_emotional_valence,emotional_arousal,z_emotional_arousal,emotional_dominance,z_emotional_dominance,body_object_interaction,z_body_object_interaction
1623,tart,0.5324926286990125,-0.514,663.656,0.94,28.0,203.21,-0.2626063536128694,-0.559,616.821,1.0,,4,-0.8615340841320809,6.354,-2.2020701045600886,2.09,-1.6297437842881717,16,1.5880926448248973,1.2,-1.1201645421484026,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,8.26,1.1596648932322153,5.43,0.026733497662390596,4.8,0.5478726519956071,5.68,0.2494730817021941,3.682,0.0648832748355911
1624,ahead,0.9825541401336189,-0.441,722.971,1.0,26.0,380.179,-0.7597599160201195,-0.655,604.577,1.0,,5,-0.267059930253647,10.161,0.21912329402400998,4.005,1.092726198381395,1,-0.7563089790714554,1.95,0.08964880227102363,4,-0.3104247440883131,2,0.5037522514300279,1,-0.6133818164857131,5.454,-0.3140073993624092,,,,,,,1.4,-1.330454890152665
1625,border,-0.5340915011391644,-0.687,638.0,0.97,28.0,175.422,-0.6199354765930802,-0.628,605.821,0.966,,6,0.3274142236247869,9.729,-0.05562205616993058,2.943,-0.4170717763418841,4,-0.2874286542921849,1.75,-0.23296808957415663,5,0.33948432916265947,2,0.5037522514300279,1,-0.6133818164857131,6.85,0.4191524439954296,4.68,-0.49331554807070477,4.3,0.049669358640549624,4.74,-0.6817496607363203,3.125,-0.2756966366010691
1626,chop,0.501666497778834,-0.519,639.794,1.0,27.0,194.589,0.4572305752892955,-0.42,651.333,1.0,,4,-0.8615340841320809,7.754,-1.3116916548575046,2.842,-0.560658966028373,10,0.6503319952663563,1.45,-0.7168934273419272,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,6.74,0.36138196923227645,4.6,-0.548787446282235,4.43,0.17920221491286445,5.76,0.3287260810586635,2.478,-0.6713074134404211
1627,mustard,0.6804580571158695,-0.49,654.719,0.91,27.0,302.444,-0.23671293890415837,-0.554,634.111,1.0,,7,0.9218883775032208,7.417,-1.5260184673930552,2.518,-1.0212752972998822,2,-0.6000155374783653,2.6,1.13815370076786,6,0.989393402413632,2,0.5037522514300279,1,-0.6133818164857131,4.95,-0.578701211004494,4.74,-0.4517116244120568,3.39,-0.8570606352656546,5.69,0.25937970662175347,5.8,1.3599429739789417
1628,station,0.871580068820976,-0.459,644.765,0.97,27.0,200.088,2.839424728490703,0.04,751.0,0.964,,7,0.9218883775032208,10.548,0.4652493369060818,3.606,0.5254857163525923,0,-0.9126024206645457,1.95,0.08964880227102363,5,0.33948432916265947,2,0.5037522514300279,2,1.2404160104448765,7.11,0.5557008388901564,5.5,0.07527140859747969,3.0,-1.2456592040825996,4.61,-0.8105357846905829,3.0,-0.3521283941048079
1629,bland,1.5867463061691176,-0.343,653.133,0.91,26.0,198.492,-1.0911956242916194,-0.719,552.462,0.963,,5,-0.267059930253647,7.425,-1.5209305905376118,1.748,-2.115949911741431,8,0.33774511208017594,1.6,-0.4749307584580417,5,0.33948432916265947,1,-0.8281434787069444,1,-0.6133818164857131,8.35,1.206931645311159,3.88,-1.0480345301860063,2.43,-1.813610958507365,5.77,0.338632705978222,1.72,-1.1347895909430934
1630,dwarf,1.9628251033952957,-0.282,643.906,1.0,27.0,155.705,-0.200462158311963,-0.547,597.074,1.0,,5,-0.267059930253647,8.47,-0.8563266762953251,2.199,-1.4747833518542381,1,-0.7563089790714554,1.95,0.08964880227102363,5,0.33948432916265947,1,-0.8281434787069444,1,-0.6133818164857131,7.65,0.839301351363819,4.71,-0.4725135862413808,3.43,-0.81720437179725,3.84,-1.5733459034966009,4.333,0.4629398679150631
1631,kitten,-0.330639037065986,-0.654,611.258,0.94,27.0,246.773,-0.7908320136705727,-0.661,586.111,1.0,,6,0.3274142236247869,7.713,-1.3377670237416515,2.384,-1.2117771133195803,2,-0.6000155374783653,1.85,-0.07165964365156631,4,-0.3104247440883131,2,0.5037522514300279,1,-0.6133818164857131,3.64,-1.2666950468202312,7.58,1.517540762097264,3.19,-1.0563419526076778,6.67,1.2302289487385025,6.4,1.7268154099968884
1632,obstacle,2.4683736504862233,-0.2,763.71,1.0,27.0,263.27,0.9181333571043503,-0.331,668.148,1.0,,8,1.5163625313816547,7.46,-1.4986711292950472,2.124,-1.5814075026115315,0,-0.9126024206645457,3.35,2.347967045187286,7,1.6393024756646046,3,1.8356479815670002,1,-0.6133818164857131,7.84,0.9390867168638112,4.38,-0.7013351663639428,4.6,0.34859133465358394,4.11,-1.3058670306685163,,
1633,accept,-1.6006756309773404,-0.86,556.394,0.97,26.0,269.938,0.4468732094058111,-0.422,628.077,1.0,,6,0.3274142236247869,10.808,0.6306053347079902,3.43,0.2752743759088101,1,-0.7563089790714554,2.35,0.7348825859613844,6,0.989393402413632,2,0.5037522514300279,2,1.2404160104448765,6.74,0.36138196923227645,6.39,0.6923962762007526,2.8,-1.4449405214246227,5.94,0.5070453296107201,2.042,-0.9379013836134623
1634,bills,0.32904016462583413,-0.547,653.771,1.0,26.0,248.59,-0.506004451874752,-0.606,608.038,1.0,,5,-0.267059930253647,9.252,-0.35898671367573876,3.04,-0.27917120802911755,16,1.5880926448248973,1.4,-0.7975476503032223,4,-0.3104247440883131,1,-0.8281434787069444,2,1.2404160104448765,6.424,0.19542315082176284,,,,,,,,
1635,should,-0.47243923929880727,-0.677,607.906,1.0,26.0,135.732,1.1563527724244913,-0.285,698.231,1.0,,6,0.3274142236247869,13.295,2.2122990521439383,4.734,2.12911294374229,0,-0.9126024206645457,2.0,0.1703030252323188,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,8.42,1.2436946747058932,,,,,,,,
1636,toe,0.039274533976156496,-0.594,606.688,0.97,27.0,246.838,-0.38689474421468145,-0.583,589.889,1.0,,3,-1.4560082380105148,8.422,-0.8868539374279852,2.812,-0.6033086263312908,22,2.5258532943834386,1.0,-1.442781433993583,2,-1.6102428905902582,1,-0.8281434787069444,1,-0.6133818164857131,3.0,-1.6028141727149423,5.24,-0.10501226058999322,3.1,-1.1460185454115879,5.1,-0.32511116363220877,5.955,1.454718353283578
1637,transport,0.7729364498764051,-0.475,673.606,0.97,27.0,183.744,1.6327916030647727,-0.193,659.333,1.0,,9,2.1108366852600886,9.47,-0.22034206936490777,2.757,-0.6814996702199725,0,-0.9126024206645457,2.65,1.2188079237291547,9,2.93912062216655,2,0.5037522514300279,2,1.2404160104448765,10.38,2.273059497758447,5.9,0.3526308996551308,3.76,-0.48839019818291246,5.79,0.3584459558173398,2.36,-0.7434589925239508
1638,valuable,1.3832938420959395,-0.376,675.912,1.0,28.0,260.395,1.2495690653758504,-0.267,667.5,1.0,,8,1.5163625313816547,9.646,-0.10840877854515421,2.901,-0.4767813007659689,0,-0.9126024206645457,2.7,1.2994621466904501,7,1.6393024756646046,3,1.8356479815670002,2,1.2404160104448765,8.56,1.3172207334953616,7.17,1.233247283763172,3.85,-0.3987136053790018,6.04,0.6061115788063065,,
1639,fist,2.289582091149188,-0.229,782.29,0.91,26.0,458.329,0.2552619405613499,-0.459,647.731,0.963,,4,-0.8615340841320809,8.705,-0.7068702936666774,2.575,-0.9402409427243384,10,0.6503319952663563,1.55,-0.5555849814193369,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,4.58,-0.773020080662374,2.95,-1.6928953468950443,4.85,0.5976929813311126,4.95,-0.4737105374255883,6.08,1.5311501107873169
1640,giant,0.07010066489633504,-0.589,598.471,1.0,27.0,148.322,0.27597667232831863,-0.455,625.815,1.0,,5,-0.267059930253647,10.479,0.4213663990278825,3.14,-0.1370056736860591,1,-0.7563089790714554,1.9,0.008994579309728482,5,0.33948432916265947,1,-0.8281434787069444,1,-0.6133818164857131,4.72,-0.6994940218729061,5.41,0.012865523109508347,5.1,0.8467946280086414,6.68,1.240135573658061,2.565,-0.618110910217819
1641,humid,0.6249710214595481,-0.499,626.5,0.97,25.0,114.526,1.3790361389194055,-0.242,655.52,1.0,,5,-0.267059930253647,6.471,-2.12765990554923,1.663,-2.2367906159330304,1,-0.7563089790714554,2.2,0.4929199170774994,6,0.989393402413632,2,0.5037522514300279,1,-0.6133818164857131,8.56,1.3172207334953616,3.42,-1.3669979449023049,3.36,-0.8869528328669584,4.04,-1.3752134051054272,1.815,-1.076701455240252
1642,proof,-0.10252566825666479,-0.617,615.562,0.94,28.0,225.561,-0.8477975260297368,-0.672,597.5,1.0,,5,-0.267059930253647,10.269,0.2878096315724954,3.244,0.010846482030721692,0,-0.9126024206645457,1.85,-0.07165964365156631,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,8.06,1.0546276663901184,6.38,0.6854622889243115,4.15,-0.09979162936596707,7.05,1.6066806956817319,1.593,-1.212444256566892
1643,shampoo,-0.16417793009702186,-0.627,589.273,0.97,27.0,220.433,0.7524155029686003,-0.363,631.148,1.0,,7,0.9218883775032208,7.756,-1.3104196856436434,2.334,-1.282859880491109,0,-0.9126024206645457,3.0,1.7833874844582205,5,0.33948432916265947,2,0.5037522514300279,1,-0.6133818164857131,5.39,-0.34761931195188034,5.75,0.24862109050851147,3.18,-1.0663060184747788,6.32,0.8834970765539495,6.0,1.482233785984924
1644,bun,1.7347117345859746,-0.319,688.536,0.88,26.0,273.927,-0.3713586953894549,-0.58,603.308,1.0,,3,-1.4560082380105148,6.787,-1.926688769759218,2.17,-1.516011356813725,20,2.2132664111972584,1.0,-1.442781433993583,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,5.79,-0.13754485826768562,5.47,0.0544694467681557,3.05,-1.195838874747094,5.29,-0.13688529016059367,5.917,1.4314830990024412
1645,gathering,0.40918810501829833,-0.534,600.844,1.0,29.0,176.347,0.2293685258526389,-0.464,635.862,1.0,,9,2.1108366852600886,9.06,-0.481095758206379,2.569,-0.9487708747849223,2,-0.6000155374783653,2.4,0.8155368089226793,6,0.989393402413632,3,1.8356479815670002,2,1.2404160104448765,,,,,,,,,,
1646,latin,-0.053203858784379124,-0.609,598.188,0.97,27.0,132.148,-0.5577912812921739,-0.616,629.259,0.964,,5,-0.267059930253647,9.361,-0.28966439152032325,2.75,-0.6914512576239867,1,-0.7563089790714554,1.9,0.008994579309728482,4,-0.3104247440883131,2,0.5037522514300279,1,-0.6133818164857131,,,,,,,,,,
1647,lively,0.6742928309318338,-0.491,691.0,0.97,27.0,409.754,-0.8426188430879946,-0.671,578.778,0.964,,6,0.3274142236247869,7.542,-1.446520391526753,2.318,-1.3056063659859984,3,-0.4437220958852751,1.85,-0.07165964365156631,5,0.33948432916265947,2,0.5037522514300279,2,1.2404160104448765,8.6,1.3382281788637806,7.12,1.1985773473809658,6.1,1.8432012147187562,6.86,1.4184548222101176,,
1648,pollution,1.7717030916901888,-0.313,746.353,1.0,26.0,376.024,0.881882576512155,-0.338,630.923,0.963,,9,2.1108366852600886,8.509,-0.8315232766250391,1.991,-1.7704876632877993,0,-0.9126024206645457,2.85,1.5414248155743353,6,0.989393402413632,3,1.8356479815670002,2,1.2404160104448765,8.56,1.3172207334953616,2.0,-2.351624138156965,5.19,0.9364712208125524,4.16,-1.2563339060707233,3.607,0.019024220333347972
1649,prisoner,1.8518510320826531,-0.3,675.455,1.0,28.0,174.17,0.07918672054211552,-0.493,633.571,1.0,,8,1.5163625313816547,8.408,-0.8957577219250118,3.072,-0.23367823703933882,1,-0.7563089790714554,2.75,1.3801163696517451,6,0.989393402413632,3,1.8356479815670002,2,1.2404160104448765,8.0,1.023116498337489,2.67,-1.8870469906354002,5.0,0.7471539693376302,2.41,-2.98999326699349,4.308,0.44765351641431506
1650,product,-1.3910579407201265,-0.826,576.281,0.97,28.0,135.28,0.8922399423956393,-0.336,659.857,1.0,,7,0.9218883775032208,11.536,1.093602128553334,2.877,-0.5109010290083029,1,-0.7563089790714554,2.45,0.8961910318839748,7,1.6393024756646046,2,0.5037522514300279,2,1.2404160104448765,8.05,1.0493758050480138,5.5,0.07527140859747969,3.45,-0.7972762400630476,6.04,0.6061115788063065,4.087,0.3125221691477048
1651,smaller,-0.46010878693073587,-0.675,609.912,1.0,28.0,304.98,2.295663019607773,-0.065,665.607,1.0,,7,0.9218883775032208,10.241,0.2700020625784434,2.833,-0.573453864119248,0,-0.9126024206645457,2.05,0.2509572481936136,5,0.33948432916265947,2,0.5037522514300279,2,1.2404160104448765,3.22,-1.4872732231886352,,,,,,,,
1652,twins,-0.5525871796912708,-0.69,605.548,0.97,28.0,138.946,0.39508637998838914,-0.432,610.143,1.0,,5,-0.267059930253647,8.227,-1.0108709357794168,2.887,-0.4966844755739968,4,-0.2874286542921849,1.8,-0.15231386661286148,5,0.33948432916265947,1,-0.8281434787069444,2,1.2404160104448765,6.06,0.004255397969145442,,,,,,,,
1653,usual,0.310544486073727,-0.55,603.806,0.97,22.0,194.813,3.217468583237883,0.113,800.909,0.957,,5,-0.267059930253647,10.273,0.2903535700002168,3.279,0.060604419050791676,0,-0.9126024206645457,2.5,0.9768452548452696,6,0.989393402413632,2,0.5037522514300279,1,-0.6133818164857131,8.89,1.490532157784822,5.48,0.061403434044597444,3.2,-1.0463778867405764,6.58,1.1410693244624746,,
1654,shrink,0.13791815292072784,-0.578,619.0,0.97,26.0,130.369,0.8456317959199598,-0.345,652.577,1.0,,6,0.3274142236247869,8.315,-0.9549042903695406,2.762,-0.6743913935028197,4,-0.2874286542921849,1.8,-0.15231386661286148,5,0.33948432916265947,1,-0.8281434787069444,1,-0.6133818164857131,7.06,0.5294415321796317,4.0,-0.964826682868711,3.42,-0.8271684376643513,3.7,-1.7120386523704219,2.208,-0.836400009648497
1655,yours,1.087362985262226,-0.424,719.25,0.97,28.0,207.484,-0.7286878183696663,-0.649,560.5,1.0,,5,-0.267059930253647,10.393,0.3666717228318675,4.019,1.1126293731894235,7,0.18145167048708571,1.65,-0.3942765354967469,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,4.506,-0.8118838545939498,,,,,,,,
1656,chalk,0.15641383147283497,-0.575,640.794,0.97,28.0,240.691,-0.226355573020674,-0.552,603.679,1.0,,5,-0.267059930253647,7.416,-1.5266544519999852,2.265,-1.3809540991878193,0,-0.9126024206645457,1.95,0.08964880227102363,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,4.47,-0.8307905554255276,5.0,-0.27142795522458385,2.9,-1.345299862753611,5.48,0.05134058331102143,5.92,1.433317461182531
1657,planning,0.49550127159479823,-0.52,646.147,1.0,27.0,177.528,0.312227452920514,-0.448,630.63,1.0,,8,1.5163625313816547,10.398,0.369851645866519,3.279,0.060604419050791676,3,-0.4437220958852751,1.9,0.008994579309728482,6,0.989393402413632,2,0.5037522514300279,2,1.2404160104448765,6.78,0.38238941460069586,,,,,,,,
1658,solve,-0.21966496575334324,-0.636,615.594,0.97,29.0,184.055,0.8197383812112489,-0.35,624.414,1.0,,5,-0.267059930253647,9.904,0.055675250042892914,2.998,-0.33888073245320177,1,-0.7563089790714554,1.8,-0.15231386661286148,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,6.58,0.27735218775859855,6.3,0.6299903907127813,4.35,0.09948968797605519,6.67,1.2302289487385025,1.72,-1.1347895909430934
1659,tomorrow,0.5078317239628697,-0.518,613.033,0.88,26.0,186.149,1.0476004306479052,-0.306,647.192,1.0,,8,1.5163625313816547,9.586,-0.14656785496097957,4.234,1.4182852720269987,0,-0.9126024206645457,3.7,2.9125466059163516,6,0.989393402413632,3,1.8356479815670002,1,-0.6133818164857131,5.188,-0.4537069110623985,,,,,,,2.24,-0.8168334797275398
1660,bandage,3.2883487329629713,-0.067,792.452,0.97,24.0,328.361,0.9958136012304832,-0.316,677.792,0.96,,7,0.9218883775032208,5.802,-2.5531336075856794,2.167,-1.520276322844017,1,-0.7563089790714554,2.3,0.654228363000089,6,0.989393402413632,2,0.5037522514300279,2,1.2404160104448765,5.94,-0.0587669381361125,3.63,-1.2213842120970382,3.64,-0.6079589885881259,4.4,-1.018574908001315,6.304,1.668115820234017
1661,communicate,0.23039654568126344,-0.563,610.469,0.97,27.0,128.516,3.031035997335164,0.077,764.185,1.0,,11,3.2997849930169565,9.447,-0.2349697153243083,2.639,-0.8492550007447818,0,-0.9126024206645457,2.95,1.7027332614969257,10,3.5890296954175223,4,3.1675437117039724,3,3.0942138373754657,7.63,0.828797628679609,6.28,0.616122416159899,3.79,-0.4584980005816088,6.8,1.3590150726927652,,
1662,frame,1.0133802710537974,-0.436,735.571,0.97,26.0,432.165,0.5349108194154282,-0.405,630.885,1.0,,5,-0.267059930253647,10.356,0.3431402923754415,2.857,-0.539334135876914,1,-0.7563089790714554,1.75,-0.23296808957415663,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,7.67,0.8498050740480285,5.32,-0.049540362378462995,4.04,-0.20939635390408004,5.78,0.34853933089778133,4.957,0.8444872013737271
1663,gambling,1.7593726393221174,-0.315,718.636,0.97,27.0,337.074,1.3324279924437257,-0.251,677.593,1.0,,8,1.5163625313816547,8.021,-1.1418837648070825,2.928,-0.438396606493343,3,-0.4437220958852751,2.15,0.4122656941162039,7,1.6393024756646046,3,1.8356479815670002,2,1.2404160104448765,9.22,1.6638435820742825,2.89,-1.7344992705536921,5.91,1.653883963243835,4.11,-1.3058670306685163,,
1664,pound,-0.6450655724518064,-0.705,591.03,0.97,27.0,159.394,-0.41278815892339243,-0.588,589.111,1.0,,5,-0.267059930253647,8.937,-0.5593218648588211,2.851,-0.5478640679374979,7,0.18145167048708571,1.55,-0.5555849814193369,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,6.79,0.3876412759428006,4.62,-0.5349194717293522,4.26,0.009813095172144995,6.11,0.6754579532432174,2.714,-0.5270042552733624
1665,warning,0.3228749384417984,-0.548,612.121,0.97,28.0,240.978,-0.9306564530976114,-0.688,564.821,1.0,,7,0.9218883775032208,10.002,0.1180017415220743,3.212,-0.03464648895905701,6,0.025158228893995518,1.65,-0.3942765354967469,6,0.989393402413632,2,0.5037522514300279,2,1.2404160104448765,6.11,0.03051470467967013,3.48,-1.3253940212436572,6.25,1.9926622027252738,6.47,1.0320964503473289,,
1666,accent,0.6681276047477981,-0.492,674.97,1.0,28.0,283.594,1.6638637007152257,-0.187,691.786,1.0,,6,0.3274142236247869,8.559,-0.7997240462785189,2.794,-0.628898422513041,2,-0.6000155374783653,1.85,-0.07165964365156631,6,0.989393402413632,2,0.5037522514300279,1,-0.6133818164857131,8.6,1.3382281788637806,6.48,0.7548021616887246,4.95,0.6973336400021246,5.36,-0.0675389157236827,2.423,-0.7049373867420663
1667,barrier,1.0072150448697617,-0.437,652.152,0.97,27.0,206.944,0.8093810153277645,-0.352,630.111,0.964,,7,0.9218883775032208,8.883,-0.5936650336330638,2.24,-1.4164954827735838,4,-0.2874286542921849,1.9,0.008994579309728482,5,0.33948432916265947,2,0.5037522514300279,1,-0.6133818164857131,9.11,1.6060731073111285,4.47,-0.6389292808759715,4.7,0.44823199332459596,4.88,-0.5430569118624993,,
1668,bucket,-0.016212501680164876,-0.603,595.219,0.97,27.0,106.594,0.7524155029686003,-0.363,653.444,1.0,,6,0.3274142236247869,8.11,-1.0852811347902762,2.709,-0.7497391267046405,2,-0.6000155374783653,1.85,-0.07165964365156631,5,0.33948432916265947,2,0.5037522514300279,1,-0.6133818164857131,5.61,-0.232078362425573,4.55,-0.5834573826644412,2.96,-1.285515467551004,5.52,0.09096708298925527,6.0,1.482233785984924
1669,hint,-1.2369272861192344,-0.801,562.152,0.97,23.0,145.966,0.17758169643521723,-0.474,594.478,1.0,,4,-0.8615340841320809,9.262,-0.3526268676064347,2.672,-0.802340374411572,10,0.6503319952663563,1.55,-0.5555849814193369,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,5.95,-0.05351507679400775,6.05,0.4566407088017495,4.75,0.4980523226601015,6.05,0.6160182037258649,,
1670,underground,1.8395205797145817,-0.302,687.118,1.0,28.0,287.839,0.5815189658911079,-0.396,623.964,1.0,,11,3.2997849930169565,9.389,-0.2718568225262724,2.788,-0.6374283545736248,0,-0.9126024206645457,3.8,3.0738550518389416,9,2.93912062216655,3,1.8356479815670002,2,1.2404160104448765,7.37,0.6922492337848827,4.7,-0.4794475735178219,4.24,-0.010115036562056878,5.1,-0.32511116363220877,2.4,-0.7190008301227543
1671,cane,0.8284234855327262,-0.466,613.1,0.88,26.0,178.864,-0.7752959648453461,-0.658,573.692,1.0,,4,-0.8615340841320809,8.595,-0.776828600429023,2.629,-0.8634715541790873,21,2.3695598527903483,1.0,-1.442781433993583,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,5.74,-0.16380416497820985,4.64,-0.5210514971764698,3.0,-1.2456592040825996,4.38,-1.0383881578404326,6.069,1.5244241161269878
1672,regular,-0.3244738108819503,-0.653,590.152,0.97,28.0,195.689,-0.7804746477870883,-0.659,563.929,1.0,,7,0.9218883775032208,10.768,0.605165950430774,3.237,0.0008948946267074428,0,-0.9126024206645457,2.5,0.9768452548452696,7,1.6393024756646046,3,1.8356479815670002,2,1.2404160104448765,8.56,1.3172207334953616,6.09,0.4843766579075146,3.65,-0.597994922721025,6.74,1.2995753231754135,,
1673,switch,-0.9348312031014847,-0.752,549.966,0.91,27.0,103.205,1.0476004306479052,-0.306,631.556,1.0,,6,0.3274142236247869,10.573,0.48114895207934244,3.157,-0.11283753284773931,4,-0.2874286542921849,1.75,-0.23296808957415663,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,4.78,-0.6679828538202767,5.29,-0.07034232420778698,3.9,-0.34889327604349624,6.0,0.5664850791280718,4.0,0.2593256659251027
1674,antique,1.6730594727456174,-0.329,679.515,0.97,28.0,174.039,1.995299408986726,-0.123,697.893,1.0,,7,0.9218883775032208,8.116,-1.0814652271486935,2.491,-1.0596599915725076,0,-0.9126024206645457,2.75,1.3801163696517451,5,0.33948432916265947,2,0.5037522514300279,1,-0.6133818164857131,8.05,1.0493758050480138,6.5,0.7686701362416068,4.0,-0.24925261737248466,5.79,0.3584459558173398,4.423,0.5179707333177549
1675,arts,-1.3109100003276624,-0.813,544.469,0.94,28.0,192.819,-1.785139138485073,-0.853,533.964,1.0,,4,-0.8615340841320809,10.028,0.13453734130226502,2.673,-0.8009187190681415,8,0.33774511208017594,1.45,-0.7168934273419272,4,-0.3104247440883131,1,-0.8281434787069444,2,1.2404160104448765,5.966,-0.04511209864663996,,,,,,,3.667,0.05571146393514237
1676,cocaine,1.3093111278875111,-0.388,652.242,0.97,28.0,232.749,0.8300957470947332,-0.348,668.357,1.0,,7,0.9218883775032208,8.501,-0.836611153480483,2.625,-0.8691581755528096,0,-0.9126024206645457,2.8,1.4607705926130399,5,0.33948432916265947,2,0.5037522514300279,1,-0.6133818164857131,12.16,3.207890816653112,3.05,-1.623555474130632,4.5,0.24895067598257278,3.56,-1.8507314012442433,5.913,1.429037282762322
1677,octopus,2.8136263167922224,-0.144,759.875,0.97,27.0,295.737,0.3174061358622562,-0.447,659.333,1.0,,7,0.9218883775032208,6.802,-1.917149000655262,2.0,-1.757692765196924,0,-0.9126024206645457,3.0,1.7833874844582205,7,1.6393024756646046,3,1.8356479815670002,2,1.2404160104448765,6.26,0.10929262481124279,6.0,0.4219707724195433,5.1,0.8467946280086414,5.76,0.3287260810586635,,
1678,pudding,1.747042186954046,-0.317,701.867,0.91,23.0,189.842,2.000478091928468,-0.122,723.261,0.885,,7,0.9218883775032208,7.134,-1.706002111154363,2.498,-1.0497084041684934,4,-0.2874286542921849,1.85,-0.07165964365156631,5,0.33948432916265947,2,0.5037522514300279,1,-0.6133818164857131,4.79,-0.6627309924781719,6.72,0.9212178563233147,3.8,-0.4485339347145078,5.46,0.03152733347190364,5.958,1.4565527154636677
1679,stare,0.6249710214595481,-0.499,645.364,0.97,28.0,134.043,1.5758260907056088,-0.204,695.0,1.0,,5,-0.267059930253647,7.975,-1.1711390567258824,2.707,-0.752582437391502,14,1.275505761638717,1.1,-1.2814729880709925,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,7.61,0.8182939059953995,4.45,-0.6527972554288537,4.68,0.4283038615903932,6.38,0.9429368260713011,2.038,-0.9403471998535821
1680,turtle,0.19957041476108492,-0.568,672.0,0.97,25.0,282.576,1.3635000900941787,-0.245,639.2,1.0,,6,0.3274142236247869,8.408,-0.8957577219250118,2.939,-0.4227583977156064,2,-0.6000155374783653,1.9,0.008994579309728482,4,-0.3104247440883131,2,0.5037522514300279,1,-0.6133818164857131,4.17,-0.9883463956886734,6.16,0.5329145688426037,2.52,-1.7239343657034547,5.82,0.38816583057601606,4.821,0.7613294492096592
1681,fighter,1.1120238899983688,-0.42,649.545,0.97,27.0,175.685,0.855989161803444,-0.343,672.963,1.0,,7,0.9218883775032208,9.498,-0.2025345003708569,2.815,-0.5990436603009989,2,-0.6000155374783653,1.95,0.08964880227102363,4,-0.3104247440883131,2,0.5037522514300279,2,1.2404160104448765,6.89,0.4401598893638491,5.1,-0.2020880824601714,5.3,1.0460759453506645,6.42,0.9825633257495359,,
1682,plot,-0.6512307986358421,-0.706,623.206,1.0,28.0,257.063,-0.41278815892339243,-0.588,590.25,1.0,,4,-0.8615340841320809,9.758,-0.03717850256894853,2.772,-0.6601748400685141,8,0.33774511208017594,1.45,-0.7168934273419272,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,8.65,1.3644874855743052,4.9,-0.34076782798899635,4.52,0.26887880771677464,5.29,-0.13688529016059367,,
1683,shadow,-0.37996084653827167,-0.662,586.206,1.0,27.0,117.225,-0.30403581714680633,-0.567,606.111,1.0,,6,0.3274142236247869,9.772,-0.028274718071921973,3.034,-0.2877011400897014,0,-0.9126024206645457,2.25,0.5735741400387941,4,-0.3104247440883131,2,0.5037522514300279,1,-0.6133818164857131,5.0,-0.5524419042939698,5.07,-0.22289004428949477,3.1,-1.1460185454115879,4.41,-1.0086682830817564,2.75,-0.5049919091122855
1684,wrap,-1.378727488352055,-0.824,555.794,1.0,25.0,111.688,-0.9565498678063223,-0.693,572.4,1.0,,4,-0.8615340841320809,8.695,-0.7132301397359815,2.959,-0.3943252908469947,3,-0.4437220958852751,1.8,-0.15231386661286148,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,7.0,0.49793036412700276,5.57,0.12380931953256878,3.85,-0.3987136053790018,5.31,-0.11707204032147675,3.72,0.08811852911672786
1685,bald,-0.21966496575334324,-0.636,632.355,0.94,27.0,228.14,-0.8011893795540571,-0.663,558.148,1.0,,4,-0.8615340841320809,7.924,-1.2035742716793332,2.696,-0.7682206461692379,9,0.4940385536732661,1.5,-0.636239204380632,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,7.26,0.634478759021729,2.85,-1.762235219659457,3.71,-0.538210527518418,4.5,-0.9195086588057285,2.739,-0.5117179037726146
